department,total_earnings,_id
Boston Fire Department,133523.91,18173
Boston Fire Department,133395.97,18174
Boston Fire Department,133371.55,18175
Boston Fire Department,133352.29,18176
Boston Fire Department,133331.84,18177
Boston Fire Department,133317.51,18178
Boston Fire Department,133298.42,18179
Boston Fire Department,133262.19,18180
Boston Fire Department,133222.96,18181
Boston Fire Department,132974.91,18182
Boston Fire Department,132859.55,18183
Boston Fire Department,132825.03,18184
Boston Fire Department,132766.6,18185
Boston Fire Department,132761.71,18186
Boston Fire Department,132698.56,18187
Boston Fire Department,132673.64,18188
Boston Fire Department,132658.37,18189
Boston Fire Department,132651.01,18190
Boston Fire Department,132617.17,18191
Boston Fire Department,132532.49,18192
Boston Fire Department,132499.98,18193
Boston Fire Department,132376.85,18194
Boston Fire Department,132358.34,18195
Boston Fire Department,132353.12,18196
Boston Fire Department,132348.61,18197
Boston Fire Department,132274.12,18198
Boston Fire Department,132125.3,18199
Boston Fire Department,132095.27,18200
Boston Fire Department,132034.23,18201
Boston Fire Department,131972.16,18202
Boston Fire Department,131860.14,18203
Boston Fire Department,131858.93,18204
Boston Fire Department,131792.92,18205
Boston Fire Department,131788.52,18206
Boston Fire Department,131729.09,18207
Boston Fire Department,131725.92,18208
Boston Fire Department,131681.02,18209
Boston Fire Department,131666.24,18210
Boston Fire Department,131554.55,18211
Boston Fire Department,131519.63,18212
Boston Fire Department,131508.07,18213
Boston Fire Department,131446.83,18214
Boston Fire Department,131387.19,18215
Boston Fire Department,131384.07,18216
Boston Fire Department,131305.54,18217
Boston Fire Department,131278.18,18218
Boston Fire Department,131194.11,18219
Boston Fire Department,131172.95,18220
Boston Fire Department,131037.73,18221
Boston Fire Department,131001.25,18222
Boston Fire Department,130976.15,18223
Boston Fire Department,130921.87,18224
Boston Fire Department,130812.48,18225
Boston Fire Department,130810.91,18226
Boston Fire Department,130785.89,18227
Boston Fire Department,130773.59,18228
Boston Fire Department,130764.93,18229
Boston Fire Department,130745.64,18230
Boston Fire Department,130669.12,18231
Boston Fire Department,130604.37,18232
Boston Fire Department,130591.67,18233
Boston Fire Department,130583.22,18234
Boston Fire Department,130570.8,18235
Boston Fire Department,130550.21,18236
Boston Fire Department,130547.94,18237
Boston Fire Department,130539.65,18238
Boston Fire Department,130519.09,18239
Boston Fire Department,130501.3,18240
Boston Fire Department,130390.91,18241
Boston Fire Department,130349.86,18242
Boston Fire Department,130262.17,18243
Boston Fire Department,130200.0,18244
Boston Fire Department,130185.0,18245
Boston Fire Department,130140.06,18246
Boston Fire Department,130136.82,18247
Boston Fire Department,130097.88,18248
Boston Fire Department,130039.37,18249
Boston Fire Department,129936.25,18250
Boston Fire Department,129929.52,18251
Boston Fire Department,129853.73,18252
Boston Fire Department,129839.42,18253
Boston Fire Department,129790.26,18254
Boston Fire Department,129779.15,18255
Boston Fire Department,129777.58,18256
Boston Fire Department,129760.97,18257
Boston Fire Department,129744.13,18258
Boston Fire Department,129708.59,18259
Boston Fire Department,129698.6,18260
Boston Fire Department,129693.87,18261
Boston Fire Department,129679.07,18262
Boston Fire Department,129656.22,18263
Boston Fire Department,129649.52,18264
Boston Fire Department,129597.52,18265
Boston Fire Department,129546.71,18266
Boston Fire Department,129508.95,18267
Boston Fire Department,129481.28,18268
Boston Fire Department,129453.94,18269
Boston Fire Department,129438.36,18270
Boston Fire Department,129434.81,18271
Boston Fire Department,129433.71,18272
Boston Fire Department,129433.24,18273
Boston Fire Department,129390.41,18274
Boston Fire Department,129362.29,18275
Boston Fire Department,129345.17,18276
Boston Fire Department,129306.3,18277
Boston Fire Department,129305.61,18278
Boston Fire Department,129299.15,18279
Boston Fire Department,129269.49,18280
Boston Fire Department,129249.07,18281
Boston Fire Department,129247.43,18282
Boston Fire Department,129231.68,18283
Boston Fire Department,129215.11,18284
Boston Fire Department,129211.5,18285
Boston Fire Department,129202.38,18286
Boston Fire Department,129182.86,18287
Boston Fire Department,129167.53,18288
Boston Fire Department,129162.32,18289
Boston Fire Department,129079.04,18290
Boston Fire Department,129057.69,18291
Boston Fire Department,129017.59,18292
Boston Fire Department,129008.3,18293
Boston Fire Department,129007.16,18294
Boston Fire Department,128944.29,18295
Boston Fire Department,128851.15,18296
Boston Fire Department,128830.37,18297
Boston Fire Department,128822.29,18298
Boston Fire Department,128810.99,18299
Boston Fire Department,128745.69,18300
Boston Fire Department,128664.26,18301
Boston Fire Department,128611.71,18302
Boston Fire Department,128581.5,18303
Boston Fire Department,128579.22,18304
Boston Fire Department,128531.43,18305
Boston Fire Department,128278.41,18306
Boston Fire Department,128268.45,18307
Boston Fire Department,128250.05,18308
Boston Fire Department,128206.28,18309
Boston Fire Department,128136.97,18310
Boston Fire Department,128059.58,18311
Boston Fire Department,127985.04,18312
Boston Fire Department,127978.62,18313
Boston Fire Department,127970.43,18314
Boston Fire Department,127906.41,18315
Boston Fire Department,127893.49,18316
Boston Fire Department,127884.91,18317
Boston Fire Department,127796.04,18318
Boston Fire Department,127764.35,18319
Boston Fire Department,127758.81,18320
Boston Fire Department,127742.86,18321
Boston Fire Department,127723.68,18322
Boston Fire Department,127712.54,18323
Boston Fire Department,127624.4,18324
Boston Fire Department,127574.17,18325
Boston Fire Department,127566.0,18326
Boston Fire Department,127518.74,18327
Boston Fire Department,127487.28,18328
Boston Fire Department,127469.0,18329
Boston Fire Department,127449.08,18330
Boston Fire Department,127415.07,18331
Boston Fire Department,127361.63,18332
Boston Fire Department,127329.01,18333
Boston Fire Department,127279.43,18334
Boston Fire Department,127222.33,18335
Boston Fire Department,127215.21,18336
Boston Fire Department,127179.68,18337
Boston Fire Department,127149.24,18338
Boston Fire Department,127143.15,18339
Boston Fire Department,127109.37,18340
Boston Fire Department,127052.16,18341
Boston Fire Department,127023.78,18342
Boston Fire Department,126992.27,18343
Boston Fire Department,126982.97,18344
Boston Fire Department,126909.92,18345
Boston Fire Department,126830.2,18346
Boston Fire Department,126787.06,18347
Boston Fire Department,126719.43,18348
Boston Fire Department,126639.52,18349
Boston Fire Department,126601.62,18350
Boston Fire Department,126554.07,18351
Boston Fire Department,126494.28,18352
Boston Fire Department,126415.03,18353
Boston Fire Department,126398.39,18354
Boston Fire Department,126373.56,18355
Boston Fire Department,126369.67,18356
Boston Fire Department,126291.19,18357
Boston Fire Department,126257.91,18358
Boston Fire Department,126140.32,18359
Boston Fire Department,126108.63,18360
Boston Fire Department,126084.15,18361
Boston Fire Department,126082.29,18362
Boston Fire Department,126056.91,18363
Boston Fire Department,126007.13,18364
Boston Fire Department,125860.46,18365
Boston Fire Department,125844.15,18366
Boston Fire Department,125831.4,18367
Boston Fire Department,125771.34,18368
Boston Fire Department,125759.23,18369
Boston Fire Department,125756.89,18370
Boston Fire Department,125636.23,18371
Boston Fire Department,125483.46,18372
Boston Fire Department,125483.02,18373
Boston Fire Department,125466.19,18374
Boston Fire Department,125357.54,18375
Boston Fire Department,125351.17,18376
Boston Fire Department,125302.64,18377
Boston Fire Department,125286.19,18378
Boston Fire Department,125282.97,18379
Boston Fire Department,125242.43,18380
Boston Fire Department,125193.81,18381
Boston Fire Department,125193.35,18382
Boston Fire Department,125170.05,18383
Boston Fire Department,125167.47,18384
Boston Fire Department,125159.43,18385
Boston Fire Department,125157.8,18386
Boston Fire Department,125149.65,18387
Boston Fire Department,125138.86,18388
Boston Fire Department,125117.42,18389
Boston Fire Department,125061.96,18390
Boston Fire Department,125023.63,18391
Boston Fire Department,124995.72,18392
Boston Fire Department,124994.7,18393
Boston Fire Department,124959.68,18394
Boston Fire Department,124822.11,18395
Boston Fire Department,124691.19,18396
Boston Fire Department,124678.64,18397
Boston Fire Department,124676.04,18398
Boston Fire Department,124663.89,18399
Boston Fire Department,124661.37,18400
Boston Fire Department,124619.85,18401
Boston Fire Department,124614.43,18402
Boston Fire Department,124504.93,18403
Boston Fire Department,124478.75,18404
Boston Fire Department,124440.08,18405
Boston Fire Department,124432.38,18406
Boston Fire Department,124418.84,18407
Boston Fire Department,124391.02,18408
Boston Fire Department,124385.4,18409
Boston Fire Department,124359.93,18410
Boston Fire Department,124323.85,18411
Boston Fire Department,124319.44,18412
Boston Fire Department,124315.3,18413
Boston Fire Department,124295.68,18414
Boston Fire Department,124229.8,18415
Boston Fire Department,124215.19,18416
Boston Fire Department,124193.05,18417
Boston Fire Department,124179.96,18418
Boston Fire Department,124157.17,18419
Boston Fire Department,124132.22,18420
Boston Fire Department,124097.31,18421
Boston Fire Department,124092.94,18422
Boston Fire Department,124044.77,18423
Boston Fire Department,124016.53,18424
Boston Fire Department,124008.76,18425
Boston Fire Department,124001.27,18426
Boston Fire Department,123996.1,18427
Boston Fire Department,123992.46,18428
Boston Fire Department,123991.59,18429
Boston Fire Department,123967.33,18430
Boston Fire Department,123950.29,18431
Boston Fire Department,123915.63,18432
Boston Fire Department,123900.55,18433
Boston Fire Department,123882.73,18434
Boston Fire Department,123832.46,18435
Boston Fire Department,123773.3,18436
Boston Fire Department,123755.33,18437
Boston Fire Department,123736.45,18438
Boston Fire Department,123702.47,18439
Boston Fire Department,123678.69,18440
Boston Fire Department,123662.06,18441
Boston Fire Department,123657.61,18442
Boston Fire Department,123631.67,18443
Boston Fire Department,123631.08,18444
Boston Fire Department,123611.52,18445
Boston Fire Department,123599.29,18446
Boston Fire Department,123574.54,18447
Boston Fire Department,123566.81,18448
Boston Fire Department,123557.73,18449
Boston Fire Department,123551.43,18450
Boston Fire Department,123484.01,18451
Boston Fire Department,123476.95,18452
Boston Fire Department,123476.35,18453
Boston Fire Department,123433.54,18454
Boston Fire Department,123397.54,18455
Boston Fire Department,123397.14,18456
Boston Fire Department,123286.24,18457
Boston Fire Department,123283.77,18458
Boston Fire Department,123245.67,18459
Boston Fire Department,123226.65,18460
Boston Fire Department,123192.16,18461
Boston Fire Department,123160.9,18462
Boston Fire Department,123148.53,18463
Boston Fire Department,123107.9,18464
Boston Fire Department,123104.62,18465
Boston Fire Department,123076.23,18466
Boston Fire Department,122984.1,18467
Boston Fire Department,122951.69,18468
Boston Fire Department,122817.36,18469
Boston Fire Department,122783.82,18470
Boston Fire Department,122711.54,18471
Boston Fire Department,122685.68,18472
Boston Fire Department,122663.7,18473
Boston Fire Department,122626.74,18474
Boston Fire Department,122605.88,18475
Boston Fire Department,122561.1,18476
Boston Fire Department,122550.96,18477
Boston Fire Department,122513.79,18478
Boston Fire Department,122510.4,18479
Boston Fire Department,122498.26,18480
Boston Fire Department,122426.7,18481
Boston Fire Department,122391.82,18482
Boston Fire Department,122376.1,18483
Boston Fire Department,122361.15,18484
Boston Fire Department,122345.71,18485
Boston Fire Department,122307.93,18486
Boston Fire Department,122295.35,18487
Boston Fire Department,122279.52,18488
Boston Fire Department,122252.68,18489
Boston Fire Department,122243.75,18490
Boston Fire Department,122216.69,18491
Boston Fire Department,122199.52,18492
Boston Fire Department,122129.01,18493
Boston Fire Department,122126.08,18494
Boston Fire Department,122111.41,18495
Boston Fire Department,122073.07,18496
Boston Fire Department,122055.63,18497
Boston Fire Department,122049.86,18498
Boston Fire Department,122045.76,18499
Boston Fire Department,122042.47,18500
Boston Fire Department,122042.27,18501
Boston Fire Department,122031.87,18502
Boston Fire Department,122015.59,18503
Boston Fire Department,121993.82,18504
Boston Fire Department,121951.1,18505
Boston Fire Department,121949.88,18506
Boston Fire Department,121912.03,18507
Boston Fire Department,121897.2,18508
Boston Fire Department,121883.91,18509
Boston Fire Department,121852.13,18510
Boston Fire Department,121841.82,18511
Boston Fire Department,121712.45,18512
Boston Fire Department,121691.47,18513
Boston Fire Department,121643.93,18514
Boston Fire Department,121620.67,18515
Boston Fire Department,121615.54,18516
Boston Fire Department,121609.8,18517
Boston Fire Department,121577.57,18518
Boston Fire Department,121571.76,18519
Boston Fire Department,121568.88,18520
Boston Fire Department,121553.78,18521
Boston Fire Department,121551.84,18522
Boston Fire Department,121551.06,18523
Boston Fire Department,121456.63,18524
Boston Fire Department,121325.15,18525
Boston Fire Department,121293.15,18526
Boston Fire Department,121290.33,18527
Boston Fire Department,121269.19,18528
Boston Fire Department,121249.92,18529
Boston Fire Department,121245.43,18530
